dtec,gdlat,glon,station,tec,ut1_unix
0.92492,32.0,35.0,BSHM,40.2942,1667724000.0
1.30432,32.0,35.0,BSHM,39.6123,1667724900.0
0.922139,32.0,35.0,BSHM,39.2755,1667725200.0
0.921532,32.0,35.0,BSHM,38.6028,1667725500.0
0.75237,32.0,35.0,BSHM,37.8464,1667725800.0
0.651532,32.0,35.0,BSHM,37.3406,1667726100.0
0.651453,32.0,35.0,BSHM,36.8039,1667726400.0
0.532177,32.0,35.0,BSHM,35.7595,1667726700.0
0.532282,32.0,35.0,BSHM,35.6175,1667727000.0
0.586078,32.0,35.0,BSHM,35.3065,1667727300.0
0.75223,32.0,35.0,BSHM,35.4809,1667727600.0
0.921684,32.0,35.0,BSHM,35.2803,1667727900.0
1.30267,32.0,35.0,BSHM,35.0986,1667728200.0
1.31855,32.0,35.0,BSHM,32.794,1667729400.0
1.30464,32.0,35.0,BSHM,33.0631,1667729700.0
0.923721,32.0,35.0,BSHM,33.9599,1667730000.0
0.921543,32.0,35.0,BSHM,36.3084,1667730300.0
0.583656,32.0,35.0,BSHM,37.1507,1667730600.0
0.582776,32.0,35.0,BSHM,37.8185,1667730900.0
0.532291,32.0,35.0,BSHM,38.1847,1667731200.0
0.492586,32.0,35.0,BSHM,38.644,1667731500.0
0.461012,32.0,35.0,BSHM,38.7848,1667731800.0
0.434773,32.0,35.0,BSHM,38.8353,1667732100.0
0.493359,32.0,35.0,BSHM,38.8992,1667732400.0
0.533813,32.0,35.0,BSHM,39.3715,1667732700.0
0.492952,32.0,35.0,BSHM,39.3889,1667733000.0
0.532418,32.0,35.0,BSHM,39.3215,1667733300.0
0.461663,32.0,35.0,BSHM,38.9368,1667733600.0
0.493238,32.0,35.0,BSHM,38.385,1667733900.0
0.493314,32.0,35.0,BSHM,37.8653,1667734200.0
0.493382,32.0,35.0,BSHM,37.205,1667734500.0
0.462678,32.0,35.0,BSHM,36.7867,1667734800.0
0.461385,32.0,35.0,BSHM,36.2018,1667735100.0
0.492843,32.0,35.0,BSHM,35.7559,1667735400.0
0.492709,32.0,35.0,BSHM,35.6679,1667735700.0
0.46072,32.0,35.0,BSHM,35.4818,1667736000.0
0.492465,32.0,35.0,BSHM,35.1618,1667736300.0
0.460864,32.0,35.0,BSHM,34.8234,1667736600.0
0.460509,32.0,35.0,BSHM,34.7849,1667736900.0
0.434242,32.0,35.0,BSHM,34.4939,1667737200.0
0.412027,32.0,35.0,BSHM,34.2444,1667737500.0
0.412468,32.0,35.0,BSHM,33.8813,1667737800.0
0.393233,32.0,35.0,BSHM,33.5261,1667738100.0
0.393368,32.0,35.0,BSHM,32.9128,1667738400.0
0.376255,32.0,35.0,BSHM,32.7166,1667738700.0
0.377018,32.0,35.0,BSHM,32.1952,1667739000.0
0.41271,32.0,35.0,BSHM,32.4832,1667739300.0
0.534173,32.0,35.0,BSHM,32.444,1667739600.0
0.582544,32.0,35.0,BSHM,33.1204,1667739900.0
0.582644,32.0,35.0,BSHM,32.5817,1667740200.0
0.531877,32.0,35.0,BSHM,32.2986,1667740500.0
0.531825,32.0,35.0,BSHM,31.203,1667740800.0
0.492596,32.0,35.0,BSHM,30.5661,1667741100.0
0.411949,32.0,35.0,BSHM,30.0341,1667741400.0
0.411917,32.0,35.0,BSHM,29.4627,1667741700.0
0.376051,32.0,35.0,BSHM,28.7933,1667742000.0
0.348153,32.0,35.0,BSHM,28.2516,1667742300.0
0.361307,32.0,35.0,BSHM,27.4738,1667742600.0
0.374731,32.0,35.0,BSHM,26.5664,1667742900.0
0.460548,32.0,35.0,BSHM,26.0578,1667743200.0
0.434302,32.0,35.0,BSHM,25.2946,1667743500.0
0.49234,32.0,35.0,BSHM,24.5142,1667743800.0
0.531756,32.0,35.0,BSHM,23.5004,1667744100.0
0.531896,32.0,35.0,BSHM,22.8282,1667744400.0
0.46099,32.0,35.0,BSHM,21.7809,1667744700.0
0.460665,32.0,35.0,BSHM,20.8222,1667745000.0
0.412216,32.0,35.0,BSHM,20.0138,1667745300.0
0.461606,32.0,35.0,BSHM,19.2463,1667745600.0
0.492667,32.0,35.0,BSHM,17.8692,1667745900.0
0.531962,32.0,35.0,BSHM,16.7295,1667746200.0
0.582739,32.0,35.0,BSHM,15.7026,1667746500.0
0.652088,32.0,35.0,BSHM,14.4425,1667746800.0
0.922658,32.0,35.0,BSHM,12.8329,1667747100.0
1.3026,32.0,35.0,BSHM,12.4702,1667747400.0
1.30382,32.0,35.0,BSHM,10.3855,1667749200.0
0.921257,32.0,35.0,BSHM,10.0119,1667749500.0
0.752117,32.0,35.0,BSHM,9.74625,1667749800.0
0.651472,32.0,35.0,BSHM,9.5802,1667750100.0
0.651415,32.0,35.0,BSHM,9.46916,1667750400.0
0.752028,32.0,35.0,BSHM,9.38497,1667750700.0
0.752915,32.0,35.0,BSHM,9.34218,1667751000.0
0.75315,32.0,35.0,BSHM,8.74426,1667751300.0
0.754942,32.0,35.0,BSHM,8.12079,1667751600.0
0.92291,32.0,35.0,BSHM,7.41116,1667751900.0
0.922847,32.0,35.0,BSHM,7.3104,1667752200.0
0.922905,32.0,35.0,BSHM,7.22254,1667752500.0
0.92388,32.0,35.0,BSHM,7.17986,1667752800.0
1.30249,32.0,35.0,BSHM,8.01673,1667753700.0
0.922078,32.0,35.0,BSHM,8.26636,1667754000.0
1.30181,32.0,35.0,BSHM,7.73461,1667754300.0
1.30706,32.0,35.0,BSHM,7.34475,1667754900.0
1.30466,32.0,35.0,BSHM,7.20497,1667755200.0
1.30483,32.0,35.0,BSHM,7.02078,1667755500.0
1.30597,32.0,35.0,BSHM,6.88488,1667755800.0
1.32298,32.0,35.0,BSHM,8.41801,1667758800.0
0.753318,32.0,35.0,BSHM,7.34427,1667759100.0
0.752339,32.0,35.0,BSHM,7.30323,1667759400.0
0.583055,32.0,35.0,BSHM,7.29652,1667759700.0
0.531933,32.0,35.0,BSHM,7.25972,1667760000.0
0.493381,32.0,35.0,BSHM,7.24113,1667760300.0
0.531843,32.0,35.0,BSHM,7.20038,1667760600.0
0.531922,32.0,35.0,BSHM,7.20141,1667760900.0
0.582686,32.0,35.0,BSHM,7.15273,1667761200.0
0.583013,32.0,35.0,BSHM,7.34329,1667761500.0
0.493012,32.0,35.0,BSHM,7.46179,1667761800.0
0.462651,32.0,35.0,BSHM,7.2923,1667762100.0
0.412533,32.0,35.0,BSHM,6.98393,1667762400.0
0.393552,32.0,35.0,BSHM,6.75267,1667762700.0
0.376343,32.0,35.0,BSHM,6.45355,1667763000.0
0.376979,32.0,35.0,BSHM,6.37111,1667763300.0
0.376827,32.0,35.0,BSHM,6.26663,1667763600.0
0.413058,32.0,35.0,BSHM,6.15555,1667763900.0
0.376374,32.0,35.0,BSHM,6.1152,1667764200.0
0.412125,32.0,35.0,BSHM,6.09946,1667764500.0
0.435711,32.0,35.0,BSHM,5.97106,1667764800.0
0.460619,32.0,35.0,BSHM,6.02822,1667765100.0
0.412468,32.0,35.0,BSHM,5.77603,1667765400.0
0.434434,32.0,35.0,BSHM,5.59397,1667765700.0
0.41222,32.0,35.0,BSHM,5.55939,1667766000.0
0.414251,32.0,35.0,BSHM,5.51636,1667766300.0
0.463553,32.0,35.0,BSHM,5.43651,1667766600.0
0.446461,32.0,35.0,BSHM,5.47059,1667766900.0
0.393436,32.0,35.0,BSHM,5.80293,1667767200.0
0.411925,32.0,35.0,BSHM,6.20937,1667767500.0
0.375932,32.0,35.0,BSHM,6.33694,1667767800.0
0.392694,32.0,35.0,BSHM,6.45088,1667768100.0
0.361284,32.0,35.0,BSHM,6.56285,1667768400.0
0.348239,32.0,35.0,BSHM,6.62606,1667768700.0
0.375885,32.0,35.0,BSHM,6.70818,1667769000.0
0.348348,32.0,35.0,BSHM,6.75793,1667769300.0
0.37594,32.0,35.0,BSHM,6.80229,1667769600.0
0.392469,32.0,35.0,BSHM,6.86716,1667769900.0
0.375807,32.0,35.0,BSHM,6.94002,1667770200.0
0.411643,32.0,35.0,BSHM,6.96908,1667770500.0
0.411697,32.0,35.0,BSHM,7.01373,1667770800.0
0.460252,32.0,35.0,BSHM,7.02186,1667771100.0
0.46029,32.0,35.0,BSHM,6.93749,1667771400.0
0.460595,32.0,35.0,BSHM,6.96422,1667771700.0
0.582193,32.0,35.0,BSHM,6.78898,1667772000.0
0.531687,32.0,35.0,BSHM,6.71583,1667772300.0
0.582436,32.0,35.0,BSHM,6.46958,1667772600.0
0.460503,32.0,35.0,BSHM,6.45796,1667772900.0
0.411817,32.0,35.0,BSHM,6.41333,1667773200.0
0.460436,32.0,35.0,BSHM,6.41418,1667773500.0
0.411827,32.0,35.0,BSHM,6.43255,1667773800.0
0.411937,32.0,35.0,BSHM,6.3475,1667774100.0
0.460619,32.0,35.0,BSHM,6.31227,1667774400.0
0.531606,32.0,35.0,BSHM,6.33677,1667774700.0
0.492495,32.0,35.0,BSHM,6.30782,1667775000.0
0.582687,32.0,35.0,BSHM,6.32336,1667775300.0
0.653213,32.0,35.0,BSHM,6.4047,1667775600.0
0.752612,32.0,35.0,BSHM,6.32555,1667775900.0
1.30203,32.0,35.0,BSHM,5.95281,1667776200.0
0.921472,32.0,35.0,BSHM,6.20756,1667778900.0
0.7538,32.0,35.0,BSHM,7.23032,1667779200.0
0.922732,32.0,35.0,BSHM,7.10675,1667779500.0
0.653372,32.0,35.0,BSHM,7.12037,1667779800.0
0.583612,32.0,35.0,BSHM,7.02865,1667780100.0
0.652044,32.0,35.0,BSHM,6.89718,1667780400.0
0.53532,32.0,35.0,BSHM,6.88823,1667780700.0
0.461429,32.0,35.0,BSHM,7.13005,1667781000.0
0.435072,32.0,35.0,BSHM,7.30106,1667781300.0
0.461008,32.0,35.0,BSHM,7.50219,1667781600.0
0.460897,32.0,35.0,BSHM,7.86492,1667781900.0
0.493266,32.0,35.0,BSHM,8.21401,1667782200.0
0.582507,32.0,35.0,BSHM,8.66687,1667782500.0
0.492427,32.0,35.0,BSHM,8.63145,1667782800.0
0.492338,32.0,35.0,BSHM,8.55799,1667783100.0
0.492539,32.0,35.0,BSHM,8.51694,1667783400.0
0.460824,32.0,35.0,BSHM,8.40803,1667783700.0
0.461162,32.0,35.0,BSHM,8.48058,1667784000.0
0.434624,32.0,35.0,BSHM,8.36787,1667784300.0
0.492494,32.0,35.0,BSHM,8.19626,1667784600.0
0.531816,32.0,35.0,BSHM,8.14042,1667784900.0
0.492447,32.0,35.0,BSHM,7.96862,1667785200.0
0.49237,32.0,35.0,BSHM,7.82937,1667785500.0
0.531793,32.0,35.0,BSHM,7.71989,1667785800.0
0.461836,32.0,35.0,BSHM,7.28315,1667786100.0
0.492773,32.0,35.0,BSHM,6.89743,1667786400.0
0.492563,32.0,35.0,BSHM,6.70765,1667786700.0
0.412905,32.0,35.0,BSHM,6.61831,1667787000.0
0.461249,32.0,35.0,BSHM,6.48995,1667787300.0
0.492454,32.0,35.0,BSHM,6.49551,1667787600.0
0.434611,32.0,35.0,BSHM,6.46737,1667787900.0
0.492527,32.0,35.0,BSHM,6.40923,1667788200.0
0.412551,32.0,35.0,BSHM,6.44861,1667788500.0
0.434594,32.0,35.0,BSHM,6.40938,1667788800.0
0.434592,32.0,35.0,BSHM,6.36761,1667789100.0
0.460505,32.0,35.0,BSHM,6.26934,1667789400.0
0.434236,32.0,35.0,BSHM,6.19341,1667789700.0
0.492391,32.0,35.0,BSHM,6.13734,1667790000.0
0.650925,32.0,35.0,BSHM,6.05645,1667790300.0
0.651157,32.0,35.0,BSHM,6.41102,1667790600.0
0.582475,32.0,35.0,BSHM,6.6295,1667790900.0
0.582517,32.0,35.0,BSHM,6.79019,1667791200.0
0.582694,32.0,35.0,BSHM,7.12247,1667791500.0
0.532487,32.0,35.0,BSHM,7.2357,1667791800.0
0.53209,32.0,35.0,BSHM,7.72788,1667792100.0
0.532097,32.0,35.0,BSHM,7.97835,1667792400.0
0.532095,32.0,35.0,BSHM,8.33399,1667792700.0
0.583129,32.0,35.0,BSHM,8.80314,1667793000.0
0.583495,32.0,35.0,BSHM,9.15284,1667793300.0
0.752103,32.0,35.0,BSHM,10.2155,1667793600.0
0.752038,32.0,35.0,BSHM,10.7558,1667793900.0
0.651474,32.0,35.0,BSHM,11.3997,1667794200.0
0.651624,32.0,35.0,BSHM,11.8372,1667794500.0
0.651417,32.0,35.0,BSHM,12.4729,1667794800.0
0.532629,32.0,35.0,BSHM,13.1213,1667795100.0
0.532239,32.0,35.0,BSHM,13.7476,1667795400.0
0.532264,32.0,35.0,BSHM,14.5255,1667795700.0
0.532106,32.0,35.0,BSHM,15.1297,1667796000.0
0.492513,32.0,35.0,BSHM,15.8423,1667796300.0
0.583114,32.0,35.0,BSHM,16.3268,1667796600.0
0.583108,32.0,35.0,BSHM,17.062,1667796900.0
0.651442,32.0,35.0,BSHM,18.0129,1667797200.0
0.75298,32.0,35.0,BSHM,18.5021,1667797500.0
0.753348,32.0,35.0,BSHM,19.0936,1667797800.0
0.921444,32.0,35.0,BSHM,19.5062,1667798100.0
0.921545,32.0,35.0,BSHM,19.8877,1667798400.0
1.30417,32.0,35.0,BSHM,20.2392,1667798700.0
0.92173,32.0,35.0,BSHM,20.6126,1667799000.0
0.92189,32.0,35.0,BSHM,20.9978,1667799300.0
0.921357,32.0,35.0,BSHM,21.2788,1667799600.0
0.752591,32.0,35.0,BSHM,21.5163,1667799900.0
0.921376,32.0,35.0,BSHM,21.7726,1667800200.0
0.753288,32.0,35.0,BSHM,21.8828,1667800500.0
0.651826,32.0,35.0,BSHM,22.566,1667800800.0
0.582781,32.0,35.0,BSHM,23.0543,1667801100.0
0.492741,32.0,35.0,BSHM,23.5839,1667801400.0
0.460767,32.0,35.0,BSHM,24.2778,1667801700.0
0.435025,32.0,35.0,BSHM,24.6498,1667802000.0
0.412256,32.0,35.0,BSHM,25.3822,1667802300.0
0.434402,32.0,35.0,BSHM,26.0149,1667802600.0
0.434427,32.0,35.0,BSHM,26.5589,1667802900.0
0.532071,32.0,35.0,BSHM,26.9727,1667803200.0
0.532648,32.0,35.0,BSHM,27.6234,1667803500.0
0.65284,32.0,35.0,BSHM,28.0009,1667803800.0
0.921778,32.0,35.0,BSHM,28.6595,1667804100.0
0.752635,32.0,35.0,BSHM,29.2956,1667804400.0
0.651604,32.0,35.0,BSHM,30.0951,1667804700.0
0.582858,32.0,35.0,BSHM,30.9829,1667805000.0
0.651654,32.0,35.0,BSHM,31.8527,1667805300.0
0.65167,32.0,35.0,BSHM,32.7817,1667805600.0
0.651704,32.0,35.0,BSHM,33.71,1667805900.0
0.583361,32.0,35.0,BSHM,34.2702,1667806200.0
0.652008,32.0,35.0,BSHM,34.9139,1667806500.0
0.752661,32.0,35.0,BSHM,35.542,1667806800.0
0.65198,32.0,35.0,BSHM,36.4044,1667807100.0
0.532236,32.0,35.0,BSHM,37.1205,1667807400.0
0.461319,32.0,35.0,BSHM,37.6496,1667807700.0
0.492655,32.0,35.0,BSHM,38.0702,1667808000.0
0.532124,32.0,35.0,BSHM,38.6419,1667808300.0
0.532246,32.0,35.0,BSHM,38.9595,1667808600.0
0.582933,32.0,35.0,BSHM,39.1318,1667808900.0
0.53271,32.0,35.0,BSHM,39.0546,1667809200.0
0.58354,32.0,35.0,BSHM,38.7676,1667809500.0
0.753734,32.0,35.0,BSHM,38.1457,1667809800.0
0.75377,32.0,35.0,BSHM,37.2857,1667810100.0
0.924019,32.0,35.0,BSHM,35.9192,1667810400.0
1.31966,32.0,35.0,BSHM,35.3663,1667810700.0
1.30644,32.0,35.0,BSHM,34.4714,1667811000.0
0.925483,32.0,35.0,BSHM,33.6256,1667811300.0
0.921916,32.0,35.0,BSHM,32.9005,1667811600.0
0.752743,32.0,35.0,BSHM,32.063,1667811900.0
0.65209,32.0,35.0,BSHM,31.6614,1667812200.0
0.651882,32.0,35.0,BSHM,31.3858,1667812500.0
0.532579,32.0,35.0,BSHM,30.7248,1667812800.0
0.533122,32.0,35.0,BSHM,30.7309,1667813100.0
0.583796,32.0,35.0,BSHM,31.1138,1667813400.0
0.752633,32.0,35.0,BSHM,30.9929,1667813700.0
0.922211,32.0,35.0,BSHM,31.1721,1667814000.0
1.30317,32.0,35.0,BSHM,31.4427,1667814300.0
1.30728,32.0,35.0,BSHM,31.7268,1667814600.0
1.30509,32.0,35.0,BSHM,32.2272,1667815500.0
0.754657,32.0,35.0,BSHM,32.7113,1667815800.0
0.654476,32.0,35.0,BSHM,33.2072,1667816100.0
0.584555,32.0,35.0,BSHM,35.2256,1667816400.0
0.493675,32.0,35.0,BSHM,35.6093,1667816700.0
0.462244,32.0,35.0,BSHM,36.4146,1667817000.0
0.493348,32.0,35.0,BSHM,37.1047,1667817300.0
0.462395,32.0,35.0,BSHM,37.7824,1667817600.0
0.49285,32.0,35.0,BSHM,37.8901,1667817900.0
0.435177,32.0,35.0,BSHM,38.5971,1667818200.0
0.532322,32.0,35.0,BSHM,39.0706,1667818500.0
0.651688,32.0,35.0,BSHM,39.5994,1667818800.0
0.651693,32.0,35.0,BSHM,40.0323,1667819100.0
0.583057,32.0,35.0,BSHM,40.5897,1667819400.0
0.532678,32.0,35.0,BSHM,40.8044,1667819700.0
0.583029,32.0,35.0,BSHM,40.7407,1667820000.0
0.583166,32.0,35.0,BSHM,40.5045,1667820300.0
0.583644,32.0,35.0,BSHM,40.6424,1667820600.0
0.492608,32.0,35.0,BSHM,40.9314,1667820900.0
0.460896,32.0,35.0,BSHM,41.1362,1667821200.0
0.492657,32.0,35.0,BSHM,41.0955,1667821500.0
0.532085,32.0,35.0,BSHM,40.9164,1667821800.0
0.434915,32.0,35.0,BSHM,40.9875,1667822100.0
0.434325,32.0,35.0,BSHM,41.3575,1667822400.0
0.434551,32.0,35.0,BSHM,41.1712,1667822700.0
0.434403,32.0,35.0,BSHM,40.946,1667823000.0
0.412116,32.0,35.0,BSHM,40.6893,1667823300.0
0.39294,32.0,35.0,BSHM,40.7454,1667823600.0
0.412302,32.0,35.0,BSHM,40.7192,1667823900.0
0.37645,32.0,35.0,BSHM,40.9601,1667824200.0
0.36176,32.0,35.0,BSHM,40.8324,1667824500.0
0.361953,32.0,35.0,BSHM,40.2264,1667824800.0
0.412328,32.0,35.0,BSHM,39.5146,1667825100.0
0.46121,32.0,35.0,BSHM,40.0883,1667825400.0
0.493014,32.0,35.0,BSHM,38.4363,1667825700.0
0.583235,32.0,35.0,BSHM,39.5073,1667826000.0
0.921892,32.0,35.0,BSHM,39.9137,1667826300.0
0.652113,32.0,35.0,BSHM,39.1328,1667826600.0
0.583153,32.0,35.0,BSHM,37.9585,1667826900.0
0.532199,32.0,35.0,BSHM,37.4769,1667827200.0
0.434616,32.0,35.0,BSHM,37.0888,1667827500.0
0.43451,32.0,35.0,BSHM,36.8034,1667827800.0
0.393056,32.0,35.0,BSHM,36.6613,1667828100.0
0.361585,32.0,35.0,BSHM,36.2163,1667828400.0
0.376323,32.0,35.0,BSHM,35.9612,1667828700.0
0.412166,32.0,35.0,BSHM,35.5128,1667829000.0
0.434476,32.0,35.0,BSHM,35.0732,1667829300.0
0.434543,32.0,35.0,BSHM,34.4861,1667829600.0
0.460861,32.0,35.0,BSHM,34.4367,1667829900.0
0.492655,32.0,35.0,BSHM,33.6369,1667830200.0
0.492773,32.0,35.0,BSHM,32.6315,1667830500.0
0.46187,32.0,35.0,BSHM,31.2308,1667830800.0
0.434878,32.0,35.0,BSHM,30.126,1667831100.0
0.43471,32.0,35.0,BSHM,29.1301,1667831400.0
0.435468,32.0,35.0,BSHM,28.1874,1667831700.0
0.461089,32.0,35.0,BSHM,26.7801,1667832000.0
0.493019,32.0,35.0,BSHM,25.5402,1667832300.0
0.532379,32.0,35.0,BSHM,24.4956,1667832600.0
0.652026,32.0,35.0,BSHM,23.5368,1667832900.0
0.921903,32.0,35.0,BSHM,22.3252,1667833200.0
1.30362,32.0,35.0,BSHM,20.8667,1667833500.0
1.30666,32.0,35.0,BSHM,20.2289,1667833800.0
1.30706,32.0,35.0,BSHM,19.0563,1667835300.0
1.30455,32.0,35.0,BSHM,18.7401,1667835600.0
0.922287,32.0,35.0,BSHM,18.2844,1667835900.0
0.753261,32.0,35.0,BSHM,17.8411,1667836200.0
0.753233,32.0,35.0,BSHM,17.5152,1667836500.0
0.753358,32.0,35.0,BSHM,17.2905,1667836800.0
0.753368,32.0,35.0,BSHM,16.9745,1667837100.0
0.923231,32.0,35.0,BSHM,16.6351,1667837400.0
1.31194,32.0,35.0,BSHM,16.5667,1667837700.0
0.923079,32.0,35.0,BSHM,12.8869,1667840100.0
1.30338,32.0,35.0,BSHM,11.904,1667840400.0
1.30412,32.0,35.0,BSHM,11.6811,1667840700.0
1.30811,32.0,35.0,BSHM,12.2262,1667841000.0
1.30488,32.0,35.0,BSHM,11.971,1667841300.0
1.30492,32.0,35.0,BSHM,11.6381,1667841600.0
1.30521,32.0,35.0,BSHM,11.4655,1667841900.0
0.927914,32.0,35.0,BSHM,12.7849,1667844300.0
0.755091,32.0,35.0,BSHM,12.7646,1667844600.0
0.753899,32.0,35.0,BSHM,12.8257,1667844900.0
0.494363,32.0,35.0,BSHM,12.7687,1667845200.0
0.461412,32.0,35.0,BSHM,12.5786,1667845500.0
0.461323,32.0,35.0,BSHM,12.432,1667845800.0
0.434573,32.0,35.0,BSHM,12.4838,1667846100.0
0.43456,32.0,35.0,BSHM,12.565,1667846400.0
0.43472,32.0,35.0,BSHM,12.6523,1667846700.0
0.492742,32.0,35.0,BSHM,12.5565,1667847000.0
0.532557,32.0,35.0,BSHM,12.7371,1667847300.0
0.651953,32.0,35.0,BSHM,12.5259,1667847600.0
0.752824,32.0,35.0,BSHM,12.8024,1667847900.0
0.774415,32.0,35.0,BSHM,11.6202,1667848200.0
0.657971,32.0,35.0,BSHM,11.3716,1667848500.0
0.921934,32.0,35.0,BSHM,13.2099,1667848800.0
0.614859,32.0,35.0,BSHM,12.81,1667849100.0
0.38349,32.0,35.0,BSHM,13.5853,1667849400.0
0.383344,32.0,35.0,BSHM,13.8676,1667849700.0
0.413365,32.0,35.0,BSHM,13.7363,1667850000.0
0.377921,32.0,35.0,BSHM,13.7229,1667850300.0
0.377914,32.0,35.0,BSHM,13.7396,1667850600.0
0.461794,32.0,35.0,BSHM,14.0129,1667850900.0
0.493462,32.0,35.0,BSHM,14.0482,1667851200.0
0.493387,32.0,35.0,BSHM,14.1352,1667851500.0
0.585865,32.0,35.0,BSHM,14.2111,1667851800.0
0.584822,32.0,35.0,BSHM,14.2488,1667852100.0
0.585712,32.0,35.0,BSHM,14.0661,1667852400.0
0.655335,32.0,35.0,BSHM,13.5922,1667852700.0
0.755775,32.0,35.0,BSHM,13.2907,1667853000.0
0.58714,32.0,35.0,BSHM,12.9081,1667853300.0
0.533824,32.0,35.0,BSHM,12.9144,1667853600.0
0.494847,32.0,35.0,BSHM,12.9922,1667853900.0
0.583521,32.0,35.0,BSHM,13.2395,1667854200.0
0.534601,32.0,35.0,BSHM,13.5177,1667854500.0
0.531641,32.0,35.0,BSHM,14.6326,1667854800.0
0.531597,32.0,35.0,BSHM,14.9014,1667855100.0
0.492149,32.0,35.0,BSHM,15.085,1667855400.0
0.434063,32.0,35.0,BSHM,15.1741,1667855700.0
0.434009,32.0,35.0,BSHM,15.2807,1667856000.0
0.411791,32.0,35.0,BSHM,15.0558,1667856300.0
0.460343,32.0,35.0,BSHM,14.8813,1667856600.0
0.46038,32.0,35.0,BSHM,14.8475,1667856900.0
0.49222,32.0,35.0,BSHM,14.8721,1667857200.0
0.582341,32.0,35.0,BSHM,14.1187,1667857500.0
0.492272,32.0,35.0,BSHM,14.0339,1667857800.0
0.531766,32.0,35.0,BSHM,14.1572,1667858100.0
0.5319,32.0,35.0,BSHM,13.5852,1667858400.0
0.532061,32.0,35.0,BSHM,13.1894,1667858700.0
0.492902,32.0,35.0,BSHM,12.7876,1667859000.0
0.434341,32.0,35.0,BSHM,12.4097,1667859300.0
0.460663,32.0,35.0,BSHM,12.0314,1667859600.0
0.434399,32.0,35.0,BSHM,11.6516,1667859900.0
0.460631,32.0,35.0,BSHM,11.248,1667860200.0
0.434961,32.0,35.0,BSHM,10.2792,1667860500.0
0.46087,32.0,35.0,BSHM,9.9675,1667860800.0
0.461024,32.0,35.0,BSHM,9.70501,1667861100.0
0.532319,32.0,35.0,BSHM,9.59438,1667861400.0
0.532601,32.0,35.0,BSHM,9.43448,1667861700.0
0.651923,32.0,35.0,BSHM,9.08994,1667862000.0
1.30247,32.0,35.0,BSHM,8.56866,1667862300.0
1.30281,32.0,35.0,BSHM,8.43494,1667862600.0
0.922067,32.0,35.0,BSHM,7.92285,1667865000.0
0.75337,32.0,35.0,BSHM,7.71965,1667865300.0
